NGC5824      150.94  4.52  0.64  0.53   RV
NGC5824      237.92  4.02  0.56  0.47   RV
NGC5824      252.06  4.91  1.65  1.70  GEDR3
NGC5824      419.53  3.23  0.83  0.59   RV
NGC5897       78.84  2.80  0.33  0.31  GEDR3
NGC5897       87.57  3.35  0.38  0.32   RV
NGC5897      160.96  2.65  0.29  0.27  GEDR3
NGC5897      168.55  2.67  0.30  0.26   RV
NGC5897      264.67  2.78  0.42  0.39  GEDR3
NGC5897      271.47  2.10  0.25  0.22   RV
NGC5897      442.85  1.50  0.63  0.43   RV
NGC5904        1.69  7.73  0.77  0.77  W15
NGC5904        3.36  8.28  0.80  0.80  W15
NGC5904        3.40  7.33  0.81  0.70  K18
NGC5904        4.50  7.44  0.75  0.75  W15
NGC5904        5.96  8.59  0.57  0.57  W15
NGC5904        6.10  8.25  0.77  0.70  K18
NGC5904        7.77  7.81  0.52  0.52  W15
NGC5904        9.21  8.48  0.56  0.56  W15
NGC5904        9.90  7.91  0.49  0.46  K18
NGC5904       12.03  7.65  0.26  0.26  W15
NGC5904       15.46  7.35  0.26  0.26  W15
NGC5904       15.60  8.02  0.35  0.32  K18
NGC5904       18.67  7.47  0.24  0.24  W15
NGC5904       21.62  7.80  0.22  0.22  W15
NGC5904       24.38  6.08  0.55  0.49   RV
NGC5904       24.60  6.95  0.21  0.20  K18
NGC5904       24.66  8.20  0.25  0.25  W15
NGC5904       27.55  7.91  0.25  0.25  W15
NGC5904       30.18  7.89  0.24  0.24  W15
NGC5904       32.79  8.03  0.25  0.25  W15
NGC5904       35.38  7.63  0.22  0.22  W15
NGC5904       38.32  7.70  0.23  0.23  W15
NGC5904       41.01  7.21  0.23  0.23  W15
NGC5904       44.14  6.93  0.24  0.24  W15
NGC5904       47.38  7.51  0.22  0.22  W15
